001,0002021144,20190317,200005
001,0009131762,20190317,200007
001,0009137343,20190317,200009
001,0001514214,20190317,200011
001,0009131765,20190317,200013
001,0009137392,20190317,200015
001,0009035338,20190317,200016
001,0009137353,20190317,200018
001,0009048475,20190317,200019
001,0009120007,20190317,200021
001,0009138412,20190317,200023
001,0009131754,20190317,200025
001,0009123018,20190317,200028
001,0009123017,20190317,200031
001,0009131759,20190317,200041
001,0002026876,20190317,200109
001,0009149901,20190317,200113
001,0009142305,20190317,200121
001,0002038930,20190317,200147
001,0009142484,20190317,200154
001,0009137346,20190317,200244
001,0004250148,20190317,200706
001,0007439520,20190317,201046
001,0002026045,20190317,201349
001,0007289292,20190317,202245
001,0002029342,20190317,202300
001,0004764378,20190317,202304
001,0009149902,20190317,202313
001,0009017251,20190317,202359
001,0004254480,20190317,202402
001,0009145242,20190317,202434
001,0005358002,20190317,202550
001,0002026875,20190317,202557
001,0007463741,20190317,203015
001,0009131457,20190317,203849
001,0004768303,20190317,204335
001,0005373448,20190317,205043
001,0001525669,20190317,205420
001,0002026861,20190317,205511
001,0009020462,20190317,205515
001,0009046720,20190317,205533
001,0009149894,20190317,205657
001,0009131743,20190317,205701
001,0009042069,20190317,205747
001,0005370068,20190317,210057
001,0004776193,20190317,210100
001,0004264698,20190317,210302
001,0005366887,20190317,211312
001,0009128447,20190317,211314
001,0004263031,20190317,213609
001,0001519578,20190317,214507
001,0007234728,20190317,214511
001,0002028572,20190317,214515
001,0007437016,20190317,214901
001,0009149912,20190317,214905
001,0005346915,20190317,214909
001,0001519393,20190318,054438
001,0005343738,20190318,054445
001,0007889798,20190318,054450
001,0001519578,20190318,055002
001,0007234728,20190318,055007
001,0002028572,20190318,055011
001,0004264881,20190318,073009
001,0002038930,20190318,073210
001,0009142484,20190318,074511
001,0009131470,20190318,074829
001,0004248103,20190318,074835
001,0009131772,20190318,074859
001,0004263031,20190318,082214
001,0004788797,20190318,083140
001,0007263942,20190318,083633
001,0009137346,20190318,083728
001,0009142309,20190318,083735
001,0005367260,20190318,084025
001,0007461060,20190318,084434
001,0009137410,20190318,084543
001,0004264698,20190318,084729
001,0007446249,20190318,084735
001,0009042935,20190318,084740
001,0002026045,20190318,084742
001,0002026876,20190318,084744
001,0007438384,20190318,084747
001,0009149901,20190318,084749
001,0009150134,20190318,084752
001,0001533202,20190318,084756
001,0005357652,20190318,084759
001,0007244346,20190318,084801
001,0001510717,20190318,084802
001,0007450064,20190318,084810
001,0002039759,20190318,084824
001,0007306706,20190318,084827
001,0004271590,20190318,084834
001,0007442602,20190318,084906
001,0009024730,20190318,084922
001,0009142498,20190318,084940
001,0009123042,20190318,084941
001,0004264708,20190318,085016
001,0009137411,20190318,085026
001,0004250148,20190318,085041
001,0009131774,20190318,085054
001,0002029347,20190318,085138
001,0005383483,20190318,085140
001,0007270117,20190318,085143
001,0004248104,20190318,085147
001,0009017251,20190318,085150
001,0001523466,20190318,085207
001,0009036772,20190318,085248
001,0009128396,20190318,085251
001,0001584051,20190318,085337
001,0007445928,20190318,085407
001,0002029283,20190318,085417
001,0007244341,20190318,085434
001,0005394236,20190318,085437
001,0007439520,20190318,085442
001,0002039740,20190318,085500
001,0005370068,20190318,085502
001,0009041359,20190318,085524
001,0009131754,20190318,085533
001,0009131765,20190318,085539
001,0009131763,20190318,085542
001,0007289292,20190318,085545
001,0001514214,20190318,085547
001,0002038941,20190318,085553
001,0004264315,20190318,085606
001,0004248122,20190318,085610
001,0009137409,20190318,085614
001,0002028550,20190318,085616
001,0009137353,20190318,085618
001,0009048475,20190318,085619
001,0009014880,20190318,085621
001,0009138356,20190318,085632
001,0009120008,20190318,085637
001,0009149902,20190318,085642
001,0007916954,20190318,085649
001,0009123017,20190318,085651
001,0009122996,20190318,085719
001,0009131775,20190318,085727
001,0009145242,20190318,085734
001,0009137347,20190318,085747
001,0004771682,20190318,085752
001,0009138412,20190318,085756
001,0001525669,20190318,085759
001,0005358002,20190318,085803
001,0009142305,20190318,085808
001,0001513976,20190318,085833
001,0002026861,20190318,085844
001,0009042069,20190318,085847
001,0009149894,20190318,085849
001,0004763248,20190318,085853
001,0009015133,20190318,085904
001,0009139070,20190318,085909
001,0002029342,20190318,085923
001,0009131457,20190318,085954
001,0002034181,20190318,090007
001,0005381239,20190318,090025
001,0004776193,20190318,090029
001,0001584053,20190318,090041
001,0009137392,20190318,090043
001,0002026875,20190318,090045
001,0009138399,20190318,090051
001,0009137398,20190318,090053
001,0009128417,20190318,090059
001,0002039747,20190318,090102
001,0002021144,20190318,090127
001,0012255873,20190318,090131
001,0009124557,20190318,090147
001,0009137383,20190318,090149
001,0004772776,20190318,090201
001,0004266967,20190318,090208
001,0004770029,20190318,090216
001,0009131743,20190318,090240
001,0009128442,20190318,090244
001,0002034182,20190318,090251
001,0002020993,20190318,090305
001,0009145887,20190318,090308
001,0004264882,20190318,090309
001,0001510860,20190318,090323
001,0002039980,20190318,090326
